(1,7,53)	3
(1,7,54)	2
(1,7,55)	2
(1,7,56)	4
(1,7,57)	4
(1,7,58)	1
(1,8,1)	1
(1,8,2)	2
(1,8,3)	1
(1,8,5)	4
(1,8,6)	4
(1,8,7)	1
(1,8,8)	5
(1,8,9)	3
(1,8,10)	3
(1,8,11)	2
(1,8,12)	2
(1,8,13)	7
(1,8,14)	3
(1,8,15)	1
(1,8,16)	4
(1,8,17)	1
(1,8,18)	3
(1,8,19)	5
(1,8,20)	2
(1,8,21)	5
(1,8,22)	2
(1,8,23)	4
(1,8,24)	3
(1,8,25)	2
(1,8,26)	1
(1,8,27)	4
(1,8,28)	2
(1,8,29)	3
(1,8,30)	2
(1,8,31)	10
(1,8,32)	1
(1,8,33)	2
(1,8,34)	2
(1,8,35)	2
(1,8,36)	5
(1,8,37)	3
(1,8,38)	3
(1,8,39)	3
(1,8,40)	3
(1,8,41)	6
(1,8,42)	4
(1,8,43)	5
(1,8,44)	3
(1,8,45)	2
(1,8,46)	2
(1,8,47)	1
(1,8,48)	3
(1,8,49)	3
(1,8,50)	2
(1,8,51)	4
(1,8,52)	2
(1,9,1)	4
(1,9,2)	2
(1,9,3)	2
(1,9,4)	2
(1,9,6)	3
(1,9,7)	4
(1,9,8)	1
(1,9,9)	3
(1,9,10)	3
(1,9,11)	3
(1,9,12)	3
(1,9,13)	3
(1,9,14)	3
(1,9,15)	2
(1,9,16)	3
(1,9,17)	3
(1,9,18)	1
(1,9,19)	1
(1,9,20)	3
(1,9,21)	4
(1,9,22)	1
(1,9,23)	1
(1,9,24)	3
(1,9,25)	3
(1,9,26)	6
(1,9,27)	5
(1,9,28)	1
(1,9,29)	6
(1,9,30)	8
(1,9,31)	8
(1,9,32)	7
(1,9,33)	6
(1,9,34)	7
(1,9,35)	4
(1,9,36)	6
(1,9,37)	8
(1,9,38)	6
(1,9,39)	6
(1,9,40)	9
(1,9,41)	5
(1,9,42)	7
(1,9,43)	3
(1,9,44)	3
(1,9,45)	2
(1,9,46)	2
(1,9,47)	1
(1,9,48)	1
(1,9,49)	1
(1,10,1)	3
(1,10,2)	6
(1,10,3)	6
(1,10,4)	7
(1,10,5)	4
(1,10,6)	1
(1,10,7)	4
(1,10,8)	3
(1,10,9)	4
(1,10,10)	5
(1,10,11)	3
(1,10,12)	3
(1,10,13)	2
(1,10,14)	3
(1,10,15)	2
(1,10,16)	5
(1,10,17)	3
(1,10,18)	4
(1,10,19)	2
(1,10,20)	1
(1,10,21)	4
(1,10,22)	5
(1,10,23)	4
(1,10,24)	6
(1,10,26)	5
(1,10,27)	6
(1,10,28)	5
(1,10,29)	7
(1,10,30)	5
(1,10,31)	4
(1,10,32)	4
(1,10,33)	4
(1,10,34)	4
(1,10,35)	4
(1,10,36)	5
(1,11,1)	7
(1,11,2)	11
(1,11,3)	6
(1,11,4)	3
(1,11,6)	7
(1,11,7)	7
(1,11,8)	5
(1,11,9)	4
(1,11,10)	5
(1,11,11)	2
(1,11,12)	7
(1,11,13)	3
(1,11,14)	3
(1,11,15)	7
(1,11,16)	2
(1,11,17)	4
(1,11,18)	6
(1,11,19)	5
(1,11,20)	5
(1,11,21)	4
(1,11,22)	3
(1,11,23)	6
(1,11,24)	2
(1,11,25)	2
(1,11,26)	5
(1,11,27)	4
(1,11,28)	9
(1,11,29)	3
(1,11,30)	4
(1,11,31)	1
(1,11,32)	5
(1,11,33)	7
(1,11,34)	3
(1,11,35)	5
(1,11,36)	3
(1,11,37)	11
(1,11,38)	3
(1,11,39)	2
(1,11,40)	2
(1,12,1)	2
(1,12,2)	1
(1,12,3)	1
(1,12,4)	3
(1,12,5)	2
(1,12,6)	3
(1,12,8)	5
(1,12,9)	3
(1,12,10)	4
(1,12,11)	4
(1,12,12)	2
(1,12,13)	2
(1,12,14)	3
(1,12,15)	1
(1,12,16)	4
(1,12,17)	5
(1,12,18)	5
(1,12,19)	3
(1,12,20)	4
(1,12,21)	4
(1,12,22)	5
(1,12,23)	3
(1,12,24)	4
(1,12,25)	4
(1,12,26)	4
(1,12,27)	5
(1,12,28)	6
(1,12,29)	4
(1,12,30)	1
(1,12,31)	2
(1,12,32)	4
(1,12,33)	3
(1,12,34)	4
(1,12,35)	4
(1,12,36)	3
(1,12,37)	3
(1,13,1)	5
(1,13,2)	3
(1,13,3)	2
(1,13,4)	4
(1,13,5)	4
(1,13,6)	2
(1,13,7)	4
(1,13,8)	3
(1,13,9)	5
(1,13,11)	4
(1,13,12)	6
(1,13,13)	4
(1,13,14)	3
(1,13,15)	1
(1,13,16)	4
(1,13,17)	1
(1,13,19)	2
(1,13,20)	5
(1,13,21)	4
(1,13,22)	2
(1,13,23)	4
(1,13,24)	6
(1,13,25)	4
(1,13,26)	2
(1,13,27)	3
(1,13,28)	5
(1,13,29)	6
(1,13,30)	4
(1,13,31)	3
(1,13,32)	3
(1,13,33)	3
(1,13,34)	3
(1,13,35)	2
(1,13,36)	3
(1,13,37)	1
(1,13,38)	6
(1,13,39)	4
(1,13,40)	4
(1,13,41)	2
(1,13,42)	4
(1,13,43)	3
(1,13,44)	4
(1,13,45)	1
(1,13,46)	1
(1,13,47)	3
(1,13,48)	1
(1,13,49)	3
(1,13,50)	3
(1,13,51)	4
(1,13,52)	4
(1,13,53)	4
(1,13,54)	3
(1,13,55)	1
(1,13,56)	2
(1,13,57)	3
(1,14,1)	3
(1,14,2)	4
(1,14,3)	3
(1,14,4)	3
(1,14,5)	4
(1,14,7)	2
(1,14,8)	2
(1,14,9)	1
(1,14,10)	3
(1,14,11)	4
(1,14,12)	4
(1,14,13)	6
(1,14,14)	3
(1,14,15)	4
(1,14,16)	6
(1,14,17)	5
(1,14,19)	7
(1,14,20)	2
(1,14,21)	2
(1,14,22)	1
(1,14,23)	2
(1,14,24)	4
(1,14,25)	2
(1,14,26)	2
(1,14,27)	5
(1,14,28)	2
(1,14,29)	3
(1,14,30)	1
(1,14,31)	4
(1,14,32)	6
(1,14,33)	3
(1,14,34)	1
(1,14,35)	1
(1,14,36)	1
(1,14,37)	5
(1,14,38)	3
(1,14,39)	4
(1,14,40)	2
(1,14,41)	3
(1,14,42)	3
(1,14,43)	4
(1,14,44)	3
(1,15,1)	3
(1,15,2)	4
(1,15,3)	6
(1,15,4)	1
(1,15,5)	4
(1,15,6)	3
(1,15,7)	6
(1,15,8)	7
(1,15,9)	3
(1,15,10)	5
(1,15,11)	9
(1,15,12)	3
(1,15,13)	6
(1,15,14)	7
(1,15,15)	4
(1,15,16)	10
(1,15,17)	5
(1,15,18)	9
(1,15,19)	4
(1,15,20)	2
(1,15,21)	8
(1,15,22)	2
(1,15,23)	4
(1,15,24)	2
(1,15,25)	2
(1,15,26)	3
(1,15,27)	2
(1,15,28)	4
(1,15,29)	5
(1,15,30)	4
(1,15,31)	6
(1,15,32)	3
(1,15,33)	4
(1,15,35)	5
(1,15,36)	4
(1,15,37)	6
(1,15,38)	5
(1,15,39)	5
(1,15,40)	6
(1,15,41)	3
(1,15,42)	3
(1,15,43)	6
(1,15,44)	4
(1,15,46)	3
(1,15,47)	3
(1,15,48)	3
(1,15,49)	3
(1,15,50)	2
(1,15,51)	3
(1,16,1)	6
(1,16,2)	3
(1,16,3)	2
(1,16,4)	3
(1,16,5)	3
(1,16,6)	2
(1,16,7)	4
(1,16,8)	1
(1,16,9)	3
(1,16,10)	6
(1,16,11)	7
(1,16,12)	3
(1,16,13)	5
(1,16,14)	2
(1,16,15)	1
(1,16,16)	1
(1,16,17)	8
(1,16,18)	1
(1,16,19)	4
(1,16,20)	4
(1,16,21)	6
(1,16,22)	3
(1,16,23)	5
(1,16,24)	5
(1,16,25)	2
(1,16,26)	2
(1,16,27)	3
(1,16,28)	3
(1,16,29)	6
(1,16,30)	3
(1,16,31)	3
(1,16,32)	1
(1,16,33)	7
(1,16,34)	7
(1,16,35)	6
(1,16,36)	8
(1,16,37)	2
(1,17,1)	3
(1,17,2)	5
(1,17,3)	5
(1,17,4)	3
(1,17,5)	3
(1,17,6)	4
(1,17,7)	3
(1,17,8)	3
(1,17,9)	4
(1,17,10)	2
(1,17,11)	4
(1,17,12)	3
(1,17,13)	3
(1,17,14)	3
(1,17,15)	2
(1,17,16)	3
(1,17,17)	1
(1,17,18)	1
(1,17,19)	3
(1,17,20)	3
(1,17,21)	4
(1,17,22)	1
(1,17,23)	1
(1,17,24)	1
(1,17,25)	3
(1,17,26)	3
(1,17,27)	3
(1,17,28)	2
(1,17,29)	3
(1,17,30)	1
(1,17,31)	5
(1,17,32)	5
(1,17,33)	5
(1,17,34)	4
(1,17,35)	2
(1,17,36)	5
(1,17,37)	6
(1,17,38)	1
(1,17,39)	3
(1,17,40)	4
(1,17,41)	4
(1,17,42)	3
(1,17,43)	2
(1,17,44)	3
(1,17,45)	1
(1,18,1)	1
(1,18,2)	4
(1,18,3)	4
(1,18,4)	5
(1,18,5)	1
(1,18,6)	4
(1,18,7)	5
(1,18,8)	1
(1,18,9)	2
(1,18,10)	3
(1,18,11)	3
(1,18,12)	2
(1,18,13)	4
(1,18,14)	4
(1,18,15)	1
(1,18,16)	3
(1,18,17)	3
(1,18,18)	7
(1,18,19)	1
(1,18,20)	4
(1,18,21)	4
(1,18,22)	4
(1,18,23)	5
(1,18,24)	2
(1,18,25)	2
(1,18,26)	3
(1,18,27)	6
(1,18,28)	2
(1,18,29)	1
(1,18,30)	5
(1,18,31)	4
(1,18,32)	2
(1,18,33)	5
(1,18,34)	4
(1,18,35)	3
(1,18,36)	3
(1,18,37)	4
(1,18,38)	2
(1,18,39)	2
(1,18,40)	2
(1,18,41)	7
(1,18,42)	6
(1,18,43)	4
(1,18,44)	6
(1,18,45)	4
(1,18,46)	2
(1,18,47)	1
(1,18,48)	5
(1,18,49)	1
(1,18,50)	4
(1,19,1)	4
(1,19,2)	5
(1,19,4)	6
(1,19,5)	3
(1,19,6)	4
(1,19,7)	4
(1,19,9)	4
(1,19,10)	6
(1,19,11)	2
(1,19,12)	3
(1,19,13)	2
(1,19,14)	6
(1,19,15)	5
(1,19,16)	3
(1,19,17)	8
(1,19,18)	7
(1,19,19)	2
(1,19,20)	4
(1,19,21)	2
(1,19,22)	6
(1,19,23)	3
(1,19,24)	4
(1,19,25)	4
(1,19,26)	5
(1,19,27)	9
(1,19,28)	7
(1,19,29)	3
(1,19,30)	3
(1,19,31)	5
(1,19,32)	2
(1,19,33)	2
(1,19,34)	1
(1,19,35)	3
(1,19,36)	4
(1,19,37)	2
(1,19,38)	5
(1,19,39)	2
(1,29,70)	1
(1,33,22)	1
(2,1,1)	3
(2,1,2)	2
(2,1,3)	4
(2,1,4)	1
(2,1,5)	3
(2,1,6)	4
(2,1,7)	4
(2,1,9)	3
(2,1,10)	3
(2,1,11)	2
(2,1,12)	6
(2,1,13)	2
(2,1,14)	4
(2,1,15)	4
(2,1,16)	2
(2,1,17)	6
(2,1,18)	7
(2,1,19)	5
(2,1,20)	3
(2,1,21)	1
(2,1,22)	3
(2,1,23)	3
(2,1,24)	4
(2,1,25)	4
(2,1,26)	8
(2,1,27)	8
(2,1,28)	5
(2,1,29)	3
(2,1,30)	5
(2,1,31)	6
(2,1,32)	6
(2,1,33)	5
(2,1,34)	6
(2,1,35)	7
(2,1,36)	7
(2,1,37)	5
(2,1,38)	4
(2,1,39)	3
(2,2,1)	4
(2,2,2)	7
(2,2,3)	5
(2,2,4)	5
(2,2,5)	4
(2,2,6)	4
(2,2,7)	5
(2,2,8)	3
(2,2,9)	7
(2,2,10)	8
(2,2,11)	8
(2,2,12)	6
(2,2,13)	4
(2,2,14)	6
(2,2,15)	6
(2,2,16)	4
(2,2,17)	1
(2,2,18)	7
(2,2,19)	4
(2,2,20)	4
(2,2,21)	3
(2,2,22)	6
(2,2,23)	3
(2,2,24)	9
(2,2,25)	3
(2,2,26)	5
(2,2,27)	2
(2,2,28)	3
(2,2,29)	7
(2,2,30)	7
(2,2,31)	2
(2,2,32)	4
(2,2,33)	3
(2,2,34)	4
(2,2,35)	4
(2,2,36)	5
(2,2,37)	3
(2,3,2)	1
(2,3,3)	6
(2,3,4)	3
(2,3,5)	4
(2,3,6)	1
(2,3,7)	2
(2,3,8)	4
(2,3,9)	2
(2,3,10)	2
(2,3,11)	1
(2,3,12)	3
(2,3,13)	3
(2,3,14)	3
(2,3,15)	3
(2,3,16)	1
(2,3,17)	3
(2,3,18)	3
(2,3,19)	3
(2,3,20)	6
(2,3,21)	6
(2,3,22)	3
(2,3,23)	5
(2,3,24)	4
(2,3,25)	4
(2,4,1)	3
(2,4,2)	4
(2,4,3)	1
(2,4,4)	2
(2,4,5)	3
(2,4,6)	6
(2,4,7)	3
(2,4,8)	1
(2,4,9)	1
(2,4,10)	4
(2,4,11)	4
(2,4,12)	7
(2,4,13)	9
(2,4,14)	6
(2,4,15)	4
(2,4,16)	2
(2,4,17)	1
(2,4,18)	8
(2,4,19)	6
(2,4,20)	4
(2,4,21)	5
(2,4,22)	3
(2,4,23)	3
(2,4,24)	3
(2,4,25)	4
(2,5,1)	2
(2,5,2)	2
(2,5,3)	1
(2,5,5)	4
(2,5,6)	2
(2,5,7)	2
(2,5,8)	4
(2,5,9)	3
(2,5,10)	2
(2,5,11)	3
(2,5,12)	4
(2,5,13)	3
(2,5,14)	1
(2,5,17)	3
(2,5,18)	4
(2,5,19)	1
(2,5,20)	2
(2,5,21)	2
(2,5,22)	2
(2,5,23)	3
(2,5,24)	6
(2,5,25)	3
(2,5,26)	2
(2,5,27)	1
(2,5,28)	4
(2,5,29)	3
(2,5,30)	7
(2,5,32)	2
(2,5,33)	3
(2,5,34)	3
(2,5,35)	1
(2,5,36)	2
(2,5,38)	4
(2,5,39)	4
(2,5,40)	5
(2,5,41)	5
(2,5,42)	5
(2,6,1)	4
(2,6,2)	4
(2,6,4)	6
(2,6,5)	4
(2,6,6)	3
(2,6,7)	4
(2,6,8)	8
(2,6,9)	3
(2,6,10)	2
(2,6,12)	1
(2,6,13)	2
(2,6,14)	3
(2,6,15)	3
(2,6,16)	2
(2,6,17)	2
(2,6,18)	2
(2,6,19)	2
(2,6,20)	5
(2,6,21)	2
(2,6,22)	4
(2,6,23)	3
(2,6,24)	3
(2,6,25)	5
(2,6,26)	2
(2,6,27)	1
(2,6,28)	1
(2,6,30)	1
(2,6,31)	3
(2,6,32)	2
(2,6,33)	4
(2,6,34)	6
(2,6,35)	7
(2,6,36)	2
(2,6,38)	3
(2,6,39)	7
(2,6,40)	5
(2,6,41)	6
(2,6,42)	5
(2,6,43)	5
(2,6,44)	10
(2,6,45)	9
(2,7,1)	7
(2,7,2)	7
(2,7,3)	4
(2,7,4)	2
(2,7,5)	7
(2,7,6)	2
(2,7,7)	3
(2,7,8)	2
(2,7,9)	9
(2,7,10)	7
(2,7,11)	8
(2,7,12)	7
(2,7,13)	10
(2,7,14)	7
(2,7,15)	7
(2,7,16)	5
(2,7,17)	6
(2,7,18)	5
(2,7,19)	2
(2,7,20)	5
(2,7,21)	7
(2,7,22)	5
(2,7,23)	4
(2,7,24)	7
(2,7,25)	14
(2,7,26)	6
(2,7,27)	8
(2,7,28)	7
(2,7,29)	7
(2,7,30)	6
(2,7,31)	8
(2,7,32)	9
(2,7,33)	10
(2,7,34)	11
(2,7,35)	8
(2,7,36)	10
(2,7,37)	9
(2,7,38)	10
(2,7,39)	4
(2,7,40)	10
(2,7,41)	2
(2,7,42)	9
(2,7,43)	2
(2,7,44)	8
(2,7,45)	7
(2,7,46)	9
(2,7,47)	5
(2,7,48)	9
(2,7,49)	7
(2,7,50)	4
(2,7,51)	3
(2,7,52)	3
(2,7,53)	1
(2,8,1)	1
(2,8,2)	3
(2,8,3)	4
(2,8,4)	1
(2,8,5)	5
(2,8,6)	4
(2,8,7)	5
(2,8,8)	3
(2,8,10)	1
(2,8,12)	3
(2,8,13)	1
(2,8,14)	4
(2,8,15)	2
(2,8,16)	4
(2,8,17)	1
(2,8,18)	2
(2,8,19)	1
(2,8,20)	2
(2,8,21)	6
(2,8,22)	4
(2,8,23)	2
(2,8,24)	1
(2,8,25)	2
(2,8,26)	2
(2,8,27)	4
(2,8,28)	1
(2,8,29)	1
(2,9,1)	1
(2,9,2)	1
(2,9,3)	3
(2,9,4)	2
(2,9,5)	4
(2,9,6)	9
(2,9,7)	4
(2,9,8)	5
(2,9,9)	6
(2,9,10)	3
(2,9,11)	9
(2,9,12)	6
(2,9,13)	3
(2,9,14)	4
(2,9,15)	5
(2,9,16)	8
(2,9,17)	4
(2,9,18)	8
(2,9,19)	7
(2,9,20)	4
(2,9,21)	2
(2,9,22)	1
(2,9,23)	2
(2,9,24)	4
(2,9,25)	3
(2,9,26)	5
(2,9,27)	4
(2,9,28)	4
(2,9,29)	6
(2,9,30)	1
(2,9,31)	3
(2,9,32)	1
(2,9,34)	1
(2,9,35)	2
(2,9,36)	3
(2,9,37)	2
(2,9,38)	1
(2,9,39)	2
(2,9,40)	4
(2,9,41)	2
(2,9,42)	3
(2,9,43)	3
(2,9,45)	2
(2,10,1)	6
(2,10,2)	2
(2,10,3)	6
(2,10,4)	7
(2,10,5)	2
(2,10,6)	2
(2,10,7)	5
(2,10,8)	1
(2,10,9)	2
(2,10,10)	3
(2,10,11)	2
(2,10,12)	1
(2,10,13)	7
(2,10,15)	2
(2,10,17)	3
(2,10,18)	2
(2,10,19)	5
(2,10,20)	7
(2,10,21)	3
(2,10,22)	4
(2,10,23)	5
(2,10,24)	2
(2,10,25)	4
(2,10,26)	1
(2,10,27)	2
(2,10,28)	4
(2,10,29)	2
(2,10,30)	2
(2,10,31)	1
(2,10,32)	2
(2,10,33)	2
(2,10,34)	2
(2,10,35)	2
(2,10,36)	3
(2,10,37)	1
(2,10,38)	2
(2,10,39)	4
(2,10,40)	5
(2,10,41)	4
(2,10,42)	2
(2,10,43)	3
(2,10,44)	2
(2,10,45)	3
(2,10,46)	6
(2,10,47)	3
(2,10,48)	1
(2,10,49)	4
(2,10,51)	1
(2,23,39)	1
(2,29,20)	1
(3,1,1)	3
(3,1,2)	1
(3,1,3)	4
(3,1,4)	3
(3,1,5)	1
(3,1,6)	6
(3,1,7)	10
(3,1,8)	3
(3,1,9)	3
(3,1,10)	5
(3,1,11)	6
(3,1,12)	2
(3,1,13)	6
(3,1,14)	4
(3,1,15)	7
(3,1,16)	2
(3,1,17)	7
(3,1,18)	1
(3,1,19)	12
(3,1,20)	5
(3,1,21)	7
(3,1,22)	6
(3,1,23)	5
(3,1,24)	5
(3,1,25)	3
(3,1,26)	3
(3,1,27)	4
(3,1,28)	6
(3,1,29)	6
(3,1,30)	7
(3,1,31)	5
(3,1,32)	5
(3,1,33)	6
(3,1,34)	9
(3,1,35)	5
(3,1,36)	3
(3,1,37)	6
(3,1,38)	6
(3,1,39)	4
(3,1,40)	2
(3,1,41)	4
(3,1,42)	4
(3,1,43)	3
(3,1,44)	2
(3,1,45)	4
(3,2,1)	4
(3,2,2)	6
(3,2,3)	2
(3,2,4)	4
(3,2,5)	6
(3,2,6)	1
(3,2,7)	2
(3,2,8)	5
(3,2,9)	4
(3,2,10)	4
(3,2,11)	4
(3,2,12)	5
(3,2,13)	3
(3,2,14)	7
(3,2,15)	3
(3,2,16)	4
(3,2,17)	3
(3,2,18)	6
(3,2,19)	3
(3,2,21)	5
(3,2,22)	5
(3,2,23)	6
(3,2,24)	5
(3,2,25)	4
(3,2,26)	1
(3,2,27)	5
(3,2,28)	6
(3,2,29)	6
(3,2,30)	3
(3,2,31)	5
(3,2,32)	3
(3,2,33)	6
(3,2,34)	4
(3,3,1)	6
(3,3,2)	3
(3,3,3)	6
(3,3,4)	7
(3,3,5)	3
(3,3,6)	4
(3,3,7)	3
(3,3,8)	1
(3,3,9)	1
(3,3,10)	4
(3,3,11)	8
(3,3,12)	1
(3,3,13)	5
(3,3,14)	4
(3,3,15)	5
(3,3,16)	4
(3,3,17)	3
(3,3,18)	1
(3,3,19)	8
(3,3,20)	3
(3,3,21)	6
(3,3,22)	3
(3,3,23)	2
(3,3,24)	2
(3,3,25)	2
(3,3,26)	1
(3,3,27)	2
(3,3,28)	2
(3,4,1)	6
(3,4,2)	6
(3,4,3)	2
(3,4,4)	5
(3,4,5)	1
(3,4,6)	5
(3,4,7)	4
(3,4,8)	3
(3,4,9)	5
(3,4,10)	6
(3,4,11)	3
(3,4,12)	6
(3,4,13)	1
(3,4,14)	2
(3,4,15)	4
(3,4,16)	6
(3,4,17)	2
(3,4,18)	5
(3,4,19)	3
(3,4,20)	5
(3,4,21)	3
(3,4,22)	4
(3,4,23)	4
(3,4,24)	2
(3,4,26)	4
(3,4,27)	5
(3,4,28)	3
(3,4,29)	5
(3,4,30)	1
(3,4,31)	4
(3,4,32)	4
(3,4,33)	2
(3,4,34)	4
(3,4,35)	1
(3,4,36)	3
(3,5,1)	6
(3,5,2)	4
(3,5,3)	6
(3,5,4)	5
(3,5,5)	3
(3,5,6)	4
(3,5,7)	2
(3,5,8)	4
(3,5,9)	3
(3,5,10)	4
(3,5,11)	7
(3,5,12)	2
(3,5,13)	2
(3,5,14)	6
(3,5,15)	5
(3,5,16)	4
(3,5,17)	2
(3,5,18)	1
(3,5,19)	3
(3,5,20)	5
(3,5,21)	1
(3,5,22)	4
(3,5,24)	1
(3,5,25)	2
(3,5,26)	5
(3,5,27)	3
(3,5,28)	1
(3,5,29)	3
(3,5,30)	1
(3,5,31)	2
(3,5,32)	4
(3,5,33)	3
(3,5,34)	3
(3,5,35)	2
(3,5,36)	4
(3,5,37)	1
(3,5,38)	3
(3,5,39)	5
(3,5,40)	6
(3,5,41)	5
(3,5,42)	4
(3,5,43)	1
(3,5,44)	5
(3,5,45)	6
(3,5,46)	4
(3,5,47)	5
(3,5,48)	1
(3,5,49)	4
(3,5,50)	1
(3,6,1)	3
(3,6,2)	4
(3,6,3)	5
(3,6,4)	4
(3,6,5)	5
(3,6,6)	2
(3,6,7)	2
(3,6,9)	2
(3,6,10)	4
(3,6,11)	2
(3,6,12)	3
(3,6,13)	2
(3,6,14)	3
(3,6,15)	1
(3,6,16)	3
(3,6,17)	4
(3,6,18)	1
(3,6,19)	2
(3,6,20)	3
(3,6,21)	3
(3,6,22)	3
(3,6,23)	3
(3,6,27)	2
(3,6,28)	1
(3,6,29)	2
(3,6,30)	1
(3,6,31)	5
(3,6,32)	2
(3,6,33)	1
(3,6,34)	1
(3,6,35)	4
(3,6,36)	4
(3,6,37)	5
(3,6,38)	2
(3,6,39)	2
(3,7,1)	1
(3,7,2)	3
(3,7,3)	2
(3,7,4)	2
(3,7,5)	4
(3,7,6)	1
(3,7,7)	3
(3,7,8)	4
(3,7,9)	4
